Date,Value
2004-07-14,876.8375
2004-07-07,876.3886
2004-06-30,872.215
2004-06-23,870.721
2004-06-16,869.0822
2004-06-09,866.4643
2004-06-02,864.8405
2004-05-26,865.5869
2004-05-19,862.2384
2004-05-12,861.0688
2004-05-05,861.3992
2004-04-28,865.4132
2004-04-21,862.0234
2004-04-14,865.6343
2004-04-07,865.4144
2004-03-31,865.316
2004-03-24,869.7163
2004-03-17,868.8989
2004-03-10,872.3148
2004-03-03,872.3748
2004-02-25,872.2434
2004-02-18,876.268
2004-02-11,876.1817
2004-02-04,875.0555
2004-01-28,875.8336
2004-01-21,876.4726
2004-01-14,875.8206
2004-01-07,878.7772
2003-12-31,880.2613
2003-12-24,881.5956
2003-12-17,893.8051
2003-12-10,880.5101
2003-12-03,879.0216
2003-11-26,882.926
2003-11-19,879.5779
2003-11-12,883.8392
2003-11-05,881.9847
2003-10-29,884.038
2003-10-22,884.9108
2003-10-15,889.7584
2003-10-08,889.6726
2003-10-01,894.0453
2003-09-24,898.0046
2003-09-17,900.8086
2003-09-10,902.723
2003-09-03,906.6385
2003-08-27,907.8562
2003-08-20,909.0384
2003-08-13,910.6744
2003-08-06,913.2294
2003-07-30,917.6078
2003-07-23,921.3431
2003-07-16,922.428
2003-07-09,924.2502
2003-07-02,926.2856
2003-06-25,916.0482
2003-06-18,914.6426
2003-06-11,916.2013
2003-06-04,916.5214
2003-05-28,921.5574
2003-05-21,922.9309
2003-05-14,927.0954
2003-05-07,928.5993
2003-04-30,931.1713
2003-04-23,932.9579
2003-04-16,938.0755
2003-04-09,936.8928
2003-04-02,937.6512
2003-03-26,935.7746
2003-03-19,935.9204
2003-03-12,939.1919
2003-03-05,939.4674
2003-02-26,940.0183
2003-02-19,942.0295
2003-02-12,942.9989
2003-02-05,942.1466
2003-01-29,947.2616
2003-01-22,950.0477
2003-01-15,952.332
2003-01-08,954.6224
2003-01-01,953.417
2002-12-25,959.8352
2002-12-18,956.9145
2002-12-11,958.5673
2002-12-04,961.1551
2002-11-27,962.3858
2002-11-20,959.406
2002-11-13,958.0285
2002-11-06,961.7309
2002-10-30,961.4665
2002-10-23,962.7189
2002-10-16,965.0735
2002-10-09,962.5019
2002-10-02,962.5351
2002-09-25,966.5343
2002-09-18,964.9265
2002-09-11,966.6034
2002-09-04,971.7362
2002-08-28,970.0519
2002-08-21,972.6563
2002-08-14,972.8347
2002-08-07,974.4242
2002-07-31,974.411
2002-07-24,976.127
2002-07-17,977.2529
2002-07-10,977.5115
2002-07-03,979.8923
2002-06-26,980.8591
2002-06-19,982.7178
2002-06-12,987.4983
2002-06-05,990.1489
2002-05-29,992.1713
2002-05-22,992.1104
2002-05-15,990.2901
2002-05-08,989.9467
2002-05-01,991.8951
2002-04-24,997.8618
2002-04-17,1000.225
2002-04-10,1004.9886
2002-04-03,1009.8338
2002-03-27,1011.7585
2002-03-20,1013.9457
2002-03-13,1009.2567
2002-03-06,1013.5951
2002-02-27,1017.7244
2002-02-20,1020.0915
2002-02-13,1014.6586
2002-02-06,1015.1035
2002-01-30,1008.1368
2002-01-23,1009.9716
2002-01-16,1013.5336
2002-01-09,1016.8079
2002-01-02,1013.7057
2001-12-26,1018.3431
2001-12-19,1021.3496
2001-12-12,1027.1437
2001-12-05,1028.0353
2001-11-28,1028.0736
2001-11-21,1034.1779
2001-11-14,1037.7819
2001-11-07,1037.3672
2001-10-31,1037.4778
2001-10-24,1040.7127
2001-10-17,1046.4517
2001-10-10,1049.9689
2001-10-03,1053.4934
2001-09-26,1054.7401
2001-09-19,1059.4222
2001-09-12,1070.5222
2001-09-05,1053.2736
2001-08-29,1052.73
2001-08-22,1054.6729
2001-08-15,1058.2965
2001-08-08,1057.2687
2001-08-01,1062.17
2001-07-25,1064.9302
2001-07-18,1065.0379
2001-07-11,1064.0554
2001-07-04,1063.1464
2001-06-27,1070.1802
2001-06-20,1071.2624
2001-06-13,1074.2308
